osm_id,city,latitude,longitude,area_m2,roof_type,runoff_coeff,building,building_levels
1240693469,Dehiwala-Mount Lavinia,6.8420,79.8689,14.9200,Asbestos,0.7000,yes,
1240693470,Dehiwala-Mount Lavinia,6.8419,79.8689,42.8000,Asbestos,0.7000,yes,
1240693471,Dehiwala-Mount Lavinia,6.8420,79.8691,47.6900,Concrete,0.8500,yes,
1240693472,Dehiwala-Mount Lavinia,6.8420,79.8690,46.7800,Asbestos,0.7000,yes,
1240693473,Dehiwala-Mount Lavinia,6.8423,79.8688,68.6300,Asbestos,0.7000,yes,
1240693474,Dehiwala-Mount Lavinia,6.8422,79.8688,22.8900,Asbestos,0.7000,yes,
1240693475,Dehiwala-Mount Lavinia,6.8421,79.8689,76.5600,Concrete,0.8500,yes,
1240693476,Dehiwala-Mount Lavinia,6.8421,79.8689,55.5800,Tile,0.8000,yes,
1240693477,Dehiwala-Mount Lavinia,6.8421,79.8688,62.9100,Asbestos,0.7000,yes,
1240693478,Dehiwala-Mount Lavinia,6.8421,79.8687,117.8300,Asbestos,0.7000,yes,
1240693479,Dehiwala-Mount Lavinia,6.8420,79.8684,76.9700,Concrete,0.8500,yes,
1240693480,Dehiwala-Mount Lavinia,6.8422,79.8683,117.6900,Asbestos,0.7000,yes,
1240693481,Dehiwala-Mount Lavinia,6.8428,79.8680,88.8300,Asbestos,0.7000,yes,
1240693482,Dehiwala-Mount Lavinia,6.8429,79.8680,174.2600,Asbestos,0.7000,yes,
1240693483,Dehiwala-Mount Lavinia,6.8430,79.8681,133.6800,Asbestos,0.7000,yes,
1240693484,Dehiwala-Mount Lavinia,6.8432,79.8680,54.1400,Asbestos,0.7000,yes,
1240693485,Dehiwala-Mount Lavinia,6.8438,79.8683,95.0000,Concrete,0.8500,yes,
1240693486,Dehiwala-Mount Lavinia,6.8437,79.8682,63.1200,Asbestos,0.7000,yes,
1240693487,Dehiwala-Mount Lavinia,6.8439,79.8681,280.9800,Asbestos,0.7000,yes,
1240695708,Dehiwala-Mount Lavinia,6.8446,79.8703,411.3900,Asbestos,0.7000,yes,
1240695709,Dehiwala-Mount Lavinia,6.8443,79.8701,41.1900,Asbestos,0.7000,yes,
1240695710,Dehiwala-Mount Lavinia,6.8430,79.8703,141.2800,Concrete,0.8500,yes,
1240695711,Dehiwala-Mount Lavinia,6.8430,79.8703,165.6300,Concrete,0.8500,yes,
1240695712,Dehiwala-Mount Lavinia,6.8426,79.8697,96.0400,Concrete,0.8500,yes,
1240695713,Dehiwala-Mount Lavinia,6.8425,79.8697,125.3600,Asbestos,0.7000,yes,
1240695714,Dehiwala-Mount Lavinia,6.8422,79.8697,128.3400,Asbestos,0.7000,yes,
1240695715,Dehiwala-Mount Lavinia,6.8423,79.8697,139.4200,Asbestos,0.7000,yes,
1240695716,Dehiwala-Mount Lavinia,6.8422,79.8699,115.1000,Asbestos,0.7000,yes,
1240695717,Dehiwala-Mount Lavinia,6.8420,79.8702,65.9600,Concrete,0.8500,yes,
1240695718,Dehiwala-Mount Lavinia,6.8419,79.8704,86.1100,Asbestos,0.7000,yes,
1240695719,Dehiwala-Mount Lavinia,6.8420,79.8704,145.3700,Asbestos,0.7000,yes,
1240695720,Dehiwala-Mount Lavinia,6.8420,79.8706,65.3600,Concrete,0.8500,yes,
1240695721,Dehiwala-Mount Lavinia,6.8420,79.8705,47.1900,Asbestos,0.7000,yes,
1240695722,Dehiwala-Mount Lavinia,6.8421,79.8705,29.6900,Concrete,0.8500,yes,
1240695723,Dehiwala-Mount Lavinia,6.8421,79.8704,41.5700,Tile,0.8000,yes,
1240695724,Dehiwala-Mount Lavinia,6.8421,79.8701,74.2500,Concrete,0.8500,yes,
1240695725,Dehiwala-Mount Lavinia,6.8422,79.8701,196.8400,Concrete,0.8500,yes,
1240695726,Dehiwala-Mount Lavinia,6.8420,79.8699,133.9600,Concrete,0.8500,yes,
1240695727,Dehiwala-Mount Lavinia,6.8420,79.8697,132.8600,Asbestos,0.7000,yes,
1240695728,Dehiwala-Mount Lavinia,6.8419,79.8690,156.1600,Asbestos,0.7000,yes,
1240695729,Dehiwala-Mount Lavinia,6.8419,79.8693,17.2500,Tile,0.8000,yes,
1240695730,Dehiwala-Mount Lavinia,6.8419,79.8692,179.9800,Concrete,0.8500,yes,
1240695731,Dehiwala-Mount Lavinia,6.8419,79.8694,176.9700,Asbestos,0.7000,yes,
1240695732,Dehiwala-Mount Lavinia,6.8419,79.8695,117.2400,Asbestos,0.7000,yes,
1240695733,Dehiwala-Mount Lavinia,6.8419,79.8687,214.8400,Asbestos,0.7000,yes,
1240695734,Dehiwala-Mount Lavinia,6.8422,79.8682,16.2300,Concrete,0.8500,yes,
1240695735,Dehiwala-Mount Lavinia,6.8422,79.8682,15.6500,Asbestos,0.7000,yes,
1240695736,Dehiwala-Mount Lavinia,6.8421,79.8683,329.5800,Asbestos,0.7000,yes,
1240695737,Dehiwala-Mount Lavinia,6.8420,79.8682,63.9100,Concrete,0.8500,yes,
1240695738,Dehiwala-Mount Lavinia,6.8421,79.8681,158.9900,Concrete,0.8500,yes,
1240695739,Dehiwala-Mount Lavinia,6.8420,79.8685,71.2800,Concrete,0.8500,yes,
1240695740,Dehiwala-Mount Lavinia,6.8421,79.8686,56.9400,Asbestos,0.7000,yes,
1240695741,Dehiwala-Mount Lavinia,6.8422,79.8686,127.7300,Tile,0.8000,yes,
1240695742,Dehiwala-Mount Lavinia,6.8422,79.8685,77.8200,Asbestos,0.7000,yes,
1240695743,Dehiwala-Mount Lavinia,6.8422,79.8684,57.6400,Asbestos,0.7000,yes,
1240695744,Dehiwala-Mount Lavinia,6.8420,79.8683,50.4700,Asbestos,0.7000,yes,
1240698416,Dehiwala-Mount Lavinia,6.8436,79.8697,33.2400,Asbestos,0.7000,yes,
1240698417,Dehiwala-Mount Lavinia,6.8422,79.8688,84.8600,Asbestos,0.7000,yes,
1240698418,Dehiwala-Mount Lavinia,6.8422,79.8687,47.2100,Asbestos,0.7000,yes,
1240698419,Dehiwala-Mount Lavinia,6.8424,79.8682,125.1800,Concrete,0.8500,yes,
1240698420,Dehiwala-Mount Lavinia,6.8424,79.8683,155.2300,Tile,0.8000,yes,
1240698421,Dehiwala-Mount Lavinia,6.8426,79.8683,140.1600,Metal_Sheet,0.9000,yes,
1240698422,Dehiwala-Mount Lavinia,6.8437,79.8684,156.8100,Concrete,0.8500,yes,
1240698423,Dehiwala-Mount Lavinia,6.8437,79.8685,75.3900,Asbestos,0.7000,yes,
1240698424,Dehiwala-Mount Lavinia,6.8436,79.8682,248.4600,Asbestos,0.7000,yes,
1240698425,Dehiwala-Mount Lavinia,6.8438,79.8682,109.0400,Concrete,0.8500,yes,
1240698426,Dehiwala-Mount Lavinia,6.8437,79.8680,159.7000,Concrete,0.8500,yes,
1240698427,Dehiwala-Mount Lavinia,6.8433,79.8681,354.6900,Asbestos,0.7000,yes,
1240698428,Dehiwala-Mount Lavinia,6.8427,79.8682,109.1300,Asbestos,0.7000,yes,
1240698429,Dehiwala-Mount Lavinia,6.8426,79.8682,111.4000,Concrete,0.8500,yes,
1240698430,Dehiwala-Mount Lavinia,6.8430,79.8682,351.6800,Concrete,0.8500,yes,
1240698431,Dehiwala-Mount Lavinia,6.8431,79.8686,140.8800,Concrete,0.8500,yes,
1240698432,Dehiwala-Mount Lavinia,6.8431,79.8685,48.3400,Asbestos,0.7000,yes,
1240698433,Dehiwala-Mount Lavinia,6.8431,79.8685,128.7200,Concrete,0.8500,yes,
1240698434,Dehiwala-Mount Lavinia,6.8428,79.8689,32.3300,Asbestos,0.7000,yes,
1240698435,Dehiwala-Mount Lavinia,6.8428,79.8688,105.3200,Asbestos,0.7000,yes,
1240698436,Dehiwala-Mount Lavinia,6.8430,79.8689,103.0200,Concrete,0.8500,yes,
1240698437,Dehiwala-Mount Lavinia,6.8430,79.8690,160.5900,Asbestos,0.7000,yes,
1240698438,Dehiwala-Mount Lavinia,6.8429,79.8691,51.3700,Asbestos,0.7000,yes,
1240698439,Dehiwala-Mount Lavinia,6.8428,79.8691,103.5600,Concrete,0.8500,yes,
1240698440,Dehiwala-Mount Lavinia,6.8425,79.8695,176.4300,Asbestos,0.7000,yes,
1240698441,Dehiwala-Mount Lavinia,6.8428,79.8706,161.2500,Concrete,0.8500,yes,
1240698442,Dehiwala-Mount Lavinia,6.8427,79.8705,190.4100,Asbestos,0.7000,yes,
1240698443,Dehiwala-Mount Lavinia,6.8424,79.8704,64.4400,Asbestos,0.7000,yes,
1240698444,Dehiwala-Mount Lavinia,6.8425,79.8704,49.9000,Asbestos,0.7000,yes,
1240698445,Dehiwala-Mount Lavinia,6.8426,79.8704,73.3700,Asbestos,0.7000,yes,
1240698446,Dehiwala-Mount Lavinia,6.8426,79.8703,46.0400,Asbestos,0.7000,yes,
1240698447,Dehiwala-Mount Lavinia,6.8425,79.8703,140.8800,Asbestos,0.7000,yes,
1240698448,Dehiwala-Mount Lavinia,6.8424,79.8702,67.2900,Asbestos,0.7000,yes,
1240698449,Dehiwala-Mount Lavinia,6.8425,79.8702,74.1000,Asbestos,0.7000,yes,
1240698450,Dehiwala-Mount Lavinia,6.8423,79.8706,62.0800,Asbestos,0.7000,yes,
1240698451,Dehiwala-Mount Lavinia,6.8424,79.8705,54.6300,Asbestos,0.7000,yes,
1240698452,Dehiwala-Mount Lavinia,6.8424,79.8705,36.1900,Tile,0.8000,yes,
1240698453,Dehiwala-Mount Lavinia,6.8424,79.8705,29.2900,Asbestos,0.7000,yes,
1240698454,Dehiwala-Mount Lavinia,6.8424,79.8704,90.8400,Asbestos,0.7000,yes,
1240698455,Dehiwala-Mount Lavinia,6.8437,79.8701,74.0800,Concrete,0.8500,yes,
1240698456,Dehiwala-Mount Lavinia,6.8437,79.8702,99.0900,Asbestos,0.7000,yes,
1240698457,Dehiwala-Mount Lavinia,6.8434,79.8700,41.9600,Concrete,0.8500,yes,
1240698458,Dehiwala-Mount Lavinia,6.8434,79.8700,50.9700,Concrete,0.8500,yes,
1240698459,Dehiwala-Mount Lavinia,6.8433,79.8700,16.3000,Concrete,0.8500,yes,
1240698460,Dehiwala-Mount Lavinia,6.8433,79.8700,17.3600,Concrete,0.8500,yes,
1240698461,Dehiwala-Mount Lavinia,6.8436,79.8700,44.2900,Asbestos,0.7000,yes,
1240698462,Dehiwala-Mount Lavinia,6.8436,79.8700,29.1500,Asbestos,0.7000,yes,
1240698463,Dehiwala-Mount Lavinia,6.8439,79.8698,46.8500,Concrete,0.8500,yes,
1240698464,Dehiwala-Mount Lavinia,6.8442,79.8698,49.6600,Asbestos,0.7000,yes,
1240698465,Dehiwala-Mount Lavinia,6.8442,79.8700,59.4500,Asbestos,0.7000,yes,
1240698466,Dehiwala-Mount Lavinia,6.8443,79.8704,122.8000,Concrete,0.8500,yes,
1240698467,Dehiwala-Mount Lavinia,6.8443,79.8705,27.1700,Asbestos,0.7000,yes,
1240698468,Dehiwala-Mount Lavinia,6.8442,79.8705,119.8300,Asbestos,0.7000,yes,
1240698469,Dehiwala-Mount Lavinia,6.8443,79.8705,33.6200,Asbestos,0.7000,yes,
1240698470,Dehiwala-Mount Lavinia,6.8443,79.8705,76.0300,Asbestos,0.7000,yes,
1240698471,Dehiwala-Mount Lavinia,6.8440,79.8706,36.2200,Concrete,0.8500,yes,
1240698472,Dehiwala-Mount Lavinia,6.8439,79.8705,87.7000,Concrete,0.8500,yes,
1240703104,Dehiwala-Mount Lavinia,6.8429,79.8700,98.4600,Asbestos,0.7000,yes,
1240703105,Dehiwala-Mount Lavinia,6.8444,79.8686,21.1500,Asbestos,0.7000,yes,
1240703106,Dehiwala-Mount Lavinia,6.8444,79.8689,236.0200,Asbestos,0.7000,yes,
1240703107,Dehiwala-Mount Lavinia,6.8445,79.8688,50.9000,Asbestos,0.7000,yes,
1240703108,Dehiwala-Mount Lavinia,6.8446,79.8683,181.0600,Concrete,0.8500,yes,
1240703110,Dehiwala-Mount Lavinia,6.8446,79.8680,15.3900,Concrete,0.8500,yes,
1240703112,Dehiwala-Mount Lavinia,6.8445,79.8681,48.4300,Concrete,0.8500,yes,
1240703113,Dehiwala-Mount Lavinia,6.8445,79.8680,39.2300,Asbestos,0.7000,yes,
1240703114,Dehiwala-Mount Lavinia,6.8445,79.8685,144.3500,Asbestos,0.7000,yes,
1240703115,Dehiwala-Mount Lavinia,6.8445,79.8684,92.0600,Asbestos,0.7000,yes,
1240703116,Dehiwala-Mount Lavinia,6.8442,79.8685,149.7300,Asbestos,0.7000,yes,
1240703117,Dehiwala-Mount Lavinia,6.8437,79.8688,64.2400,Asbestos,0.7000,yes,
1240703118,Dehiwala-Mount Lavinia,6.8438,79.8688,40.1600,Asbestos,0.7000,yes,
1240703119,Dehiwala-Mount Lavinia,6.8437,79.8689,41.0600,Asbestos,0.7000,yes,
1240703120,Dehiwala-Mount Lavinia,6.8439,79.8691,179.5300,Tile,0.8000,yes,
1240703121,Dehiwala-Mount Lavinia,6.8421,79.8685,44.5500,Concrete,0.8500,yes,
1240703122,Dehiwala-Mount Lavinia,6.8421,79.8684,23.5000,Asbestos,0.7000,yes,
1240703123,Dehiwala-Mount Lavinia,6.8421,79.8691,57.9700,Asbestos,0.7000,yes,
1240703126,Dehiwala-Mount Lavinia,6.8441,79.8679,22.9300,Asbestos,0.7000,yes,
1240703127,Dehiwala-Mount Lavinia,6.8441,79.8680,15.9300,Asbestos,0.7000,yes,
1240703129,Dehiwala-Mount Lavinia,6.8441,79.8680,17.4300,Concrete,0.8500,yes,
1240703130,Dehiwala-Mount Lavinia,6.8441,79.8679,13.8900,Asbestos,0.7000,yes,
1240703131,Dehiwala-Mount Lavinia,6.8442,79.8679,16.2700,Asbestos,0.7000,yes,
1240703132,Dehiwala-Mount Lavinia,6.8442,79.8680,23.3400,Asbestos,0.7000,yes,
1240703133,Dehiwala-Mount Lavinia,6.8442,79.8679,101.2200,Asbestos,0.7000,yes,
1240703134,Dehiwala-Mount Lavinia,6.8442,79.8680,48.6100,Asbestos,0.7000,yes,
1240703135,Dehiwala-Mount Lavinia,6.8443,79.8680,81.5200,Asbestos,0.7000,yes,
1240703136,Dehiwala-Mount Lavinia,6.8443,79.8679,46.0400,Asbestos,0.7000,yes,
1240703138,Dehiwala-Mount Lavinia,6.8443,79.8680,25.8500,Asbestos,0.7000,yes,
1240703139,Dehiwala-Mount Lavinia,6.8443,79.8679,49.3600,Concrete,0.8500,yes,
1240703140,Dehiwala-Mount Lavinia,6.8441,79.8681,73.4200,Concrete,0.8500,yes,
1240703141,Dehiwala-Mount Lavinia,6.8440,79.8681,40.5200,Concrete,0.8500,yes,
1240703142,Dehiwala-Mount Lavinia,6.8440,79.8682,56.4400,Concrete,0.8500,yes,
1240703143,Dehiwala-Mount Lavinia,6.8441,79.8682,76.7000,Asbestos,0.7000,yes,
1240703144,Dehiwala-Mount Lavinia,6.8441,79.8683,213.2900,Concrete,0.8500,yes,
1240703145,Dehiwala-Mount Lavinia,6.8442,79.8682,94.6400,Concrete,0.8500,yes,
1240703146,Dehiwala-Mount Lavinia,6.8441,79.8684,41.6900,Concrete,0.8500,yes,
1240703147,Dehiwala-Mount Lavinia,6.8440,79.8680,142.9100,Concrete,0.8500,yes,
1240703148,Dehiwala-Mount Lavinia,6.8439,79.8693,143.3500,Concrete,0.8500,yes,
1240703149,Dehiwala-Mount Lavinia,6.8437,79.8694,52.2600,Asbestos,0.7000,yes,
1240703150,Dehiwala-Mount Lavinia,6.8435,79.8694,163.8400,Concrete,0.8500,yes,
1240703151,Dehiwala-Mount Lavinia,6.8436,79.8696,153.2000,Asbestos,0.7000,yes,
1240703152,Dehiwala-Mount Lavinia,6.8434,79.8696,188.8700,Asbestos,0.7000,yes,
1240703153,Dehiwala-Mount Lavinia,6.8435,79.8693,172.2600,Asbestos,0.7000,yes,
1240703154,Dehiwala-Mount Lavinia,6.8437,79.8695,295.7100,Asbestos,0.7000,yes,
1240703155,Dehiwala-Mount Lavinia,6.8435,79.8691,32.7700,Tile,0.8000,yes,
1240703156,Dehiwala-Mount Lavinia,6.8435,79.8691,35.1700,Asbestos,0.7000,yes,
1240703157,Dehiwala-Mount Lavinia,6.8434,79.8689,85.6200,Asbestos,0.7000,yes,
1240703158,Dehiwala-Mount Lavinia,6.8435,79.8705,73.1200,Asbestos,0.7000,yes,
1240703159,Dehiwala-Mount Lavinia,6.8437,79.8705,162.2700,Asbestos,0.7000,yes,
1240703160,Dehiwala-Mount Lavinia,6.8435,79.8706,194.0500,Asbestos,0.7000,yes,
1240703161,Dehiwala-Mount Lavinia,6.8434,79.8705,198.2500,Concrete,0.8500,yes,
1240703162,Dehiwala-Mount Lavinia,6.8433,79.8706,142.6000,Concrete,0.8500,yes,
1240703163,Dehiwala-Mount Lavinia,6.8427,79.8693,57.6400,Concrete,0.8500,yes,
1240703164,Dehiwala-Mount Lavinia,6.8431,79.8689,60.3200,Asbestos,0.7000,yes,
1240703165,Dehiwala-Mount Lavinia,6.8431,79.8688,48.7700,Metal_Sheet,0.9000,yes,
1240705430,Dehiwala-Mount Lavinia,6.8394,79.8685,134.1300,Concrete,0.8500,yes,
1240705431,Dehiwala-Mount Lavinia,6.8395,79.8681,80.1300,Asbestos,0.7000,yes,
1240705432,Dehiwala-Mount Lavinia,6.8392,79.8680,136.7400,Tile,0.8000,yes,
1240705433,Dehiwala-Mount Lavinia,6.8395,79.8686,52.1400,Asbestos,0.7000,yes,
1240705434,Dehiwala-Mount Lavinia,6.8392,79.8685,105.3300,Concrete,0.8500,yes,
1240705435,Dehiwala-Mount Lavinia,6.8392,79.8686,144.2400,Concrete,0.8500,yes,
1240705436,Dehiwala-Mount Lavinia,6.8396,79.8690,133.3800,Concrete,0.8500,yes,
1240705437,Dehiwala-Mount Lavinia,6.8396,79.8691,161.1600,Concrete,0.8500,yes,
1240705438,Dehiwala-Mount Lavinia,6.8400,79.8686,149.9100,Concrete,0.8500,yes,
1240705439,Dehiwala-Mount Lavinia,6.8402,79.8683,108.0200,Asbestos,0.7000,yes,
1240705440,Dehiwala-Mount Lavinia,6.8403,79.8687,156.0200,Tile,0.8000,yes,
1240705441,Dehiwala-Mount Lavinia,6.8411,79.8695,54.2200,Asbestos,0.7000,yes,
1240705442,Dehiwala-Mount Lavinia,6.8411,79.8694,101.9400,Asbestos,0.7000,yes,
1240705443,Dehiwala-Mount Lavinia,6.8412,79.8691,211.8100,Asbestos,0.7000,yes,
