date,year,month,month_name,day,precipitation_mm,station,latitude,longitude,source
2017-02-15,2017,2,Feb,15,1.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-02-16,2017,2,Feb,16,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-02-17,2017,2,Feb,17,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-02-18,2017,2,Feb,18,0.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-02-19,2017,2,Feb,19,16.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-02-20,2017,2,Feb,20,3.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-02-21,2017,2,Feb,21,0.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-02-22,2017,2,Feb,22,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-02-23,2017,2,Feb,23,2.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-02-24,2017,2,Feb,24,2.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-02-25,2017,2,Feb,25,0.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-02-26,2017,2,Feb,26,1.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-02-27,2017,2,Feb,27,0.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-02-28,2017,2,Feb,28,7.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-01,2017,3,Mar,1,12.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-02,2017,3,Mar,2,1.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-03,2017,3,Mar,3,3.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-04,2017,3,Mar,4,11.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-05,2017,3,Mar,5,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-06,2017,3,Mar,6,0.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-07,2017,3,Mar,7,0.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-08,2017,3,Mar,8,6.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-09,2017,3,Mar,9,3.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-10,2017,3,Mar,10,3.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-11,2017,3,Mar,11,2.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-12,2017,3,Mar,12,17.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-13,2017,3,Mar,13,11.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-14,2017,3,Mar,14,12.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-15,2017,3,Mar,15,26.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-16,2017,3,Mar,16,7.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-17,2017,3,Mar,17,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-18,2017,3,Mar,18,2.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-19,2017,3,Mar,19,1.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-20,2017,3,Mar,20,4.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-21,2017,3,Mar,21,0.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-22,2017,3,Mar,22,0.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-23,2017,3,Mar,23,1.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-24,2017,3,Mar,24,0.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-25,2017,3,Mar,25,1.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-26,2017,3,Mar,26,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-27,2017,3,Mar,27,1.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-28,2017,3,Mar,28,1.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-29,2017,3,Mar,29,4.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-30,2017,3,Mar,30,1.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-03-31,2017,3,Mar,31,2.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-01,2017,4,Apr,1,1.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-02,2017,4,Apr,2,3.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-03,2017,4,Apr,3,1.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-04,2017,4,Apr,4,14.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-05,2017,4,Apr,5,1.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-06,2017,4,Apr,6,12.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-07,2017,4,Apr,7,3.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-08,2017,4,Apr,8,6.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-09,2017,4,Apr,9,1.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-10,2017,4,Apr,10,1.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-11,2017,4,Apr,11,16.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-12,2017,4,Apr,12,14.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-13,2017,4,Apr,13,19.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-14,2017,4,Apr,14,5.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-15,2017,4,Apr,15,3.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-16,2017,4,Apr,16,1.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-17,2017,4,Apr,17,1.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-18,2017,4,Apr,18,0.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-19,2017,4,Apr,19,0.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-20,2017,4,Apr,20,0.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-21,2017,4,Apr,21,2.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-22,2017,4,Apr,22,2.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-23,2017,4,Apr,23,4.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-24,2017,4,Apr,24,5.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-25,2017,4,Apr,25,3.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-26,2017,4,Apr,26,2.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-27,2017,4,Apr,27,1.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-28,2017,4,Apr,28,3.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-29,2017,4,Apr,29,2.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-04-30,2017,4,Apr,30,2.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-01,2017,5,May,1,2.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-02,2017,5,May,2,0.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-03,2017,5,May,3,0.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-04,2017,5,May,4,1.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-05,2017,5,May,5,1.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-06,2017,5,May,6,0.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-07,2017,5,May,7,7.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-08,2017,5,May,8,2.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-09,2017,5,May,9,2.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-10,2017,5,May,10,4.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-11,2017,5,May,11,4.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-12,2017,5,May,12,4.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-13,2017,5,May,13,1.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-14,2017,5,May,14,13.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-15,2017,5,May,15,9.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-16,2017,5,May,16,5.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-17,2017,5,May,17,5.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-18,2017,5,May,18,23.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-19,2017,5,May,19,9.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-20,2017,5,May,20,14.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-21,2017,5,May,21,14.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-22,2017,5,May,22,16.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-23,2017,5,May,23,23.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-24,2017,5,May,24,22.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-25,2017,5,May,25,26.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-26,2017,5,May,26,24.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-27,2017,5,May,27,36.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-28,2017,5,May,28,13.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-29,2017,5,May,29,16.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-30,2017,5,May,30,21.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-05-31,2017,5,May,31,21.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-01,2017,6,Jun,1,10.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-02,2017,6,Jun,2,23.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-03,2017,6,Jun,3,31.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-04,2017,6,Jun,4,16.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-05,2017,6,Jun,5,13.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-06,2017,6,Jun,6,7.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-07,2017,6,Jun,7,15.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-08,2017,6,Jun,8,2.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-09,2017,6,Jun,9,4.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-10,2017,6,Jun,10,4.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-11,2017,6,Jun,11,4.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-12,2017,6,Jun,12,1.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-13,2017,6,Jun,13,4.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-14,2017,6,Jun,14,14.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-15,2017,6,Jun,15,9.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-16,2017,6,Jun,16,16.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-17,2017,6,Jun,17,6.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-18,2017,6,Jun,18,4.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-19,2017,6,Jun,19,27.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-20,2017,6,Jun,20,14.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-21,2017,6,Jun,21,8.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-22,2017,6,Jun,22,6.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-23,2017,6,Jun,23,24.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-24,2017,6,Jun,24,37.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-25,2017,6,Jun,25,15.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-26,2017,6,Jun,26,11.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-27,2017,6,Jun,27,38.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-28,2017,6,Jun,28,4.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-29,2017,6,Jun,29,1.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-06-30,2017,6,Jun,30,3.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-01,2017,7,Jul,1,12.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-02,2017,7,Jul,2,5.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-03,2017,7,Jul,3,9.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-04,2017,7,Jul,4,2.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-05,2017,7,Jul,5,2.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-06,2017,7,Jul,6,5.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-07,2017,7,Jul,7,9.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-08,2017,7,Jul,8,18.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-09,2017,7,Jul,9,35.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-10,2017,7,Jul,10,9.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-11,2017,7,Jul,11,5.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-12,2017,7,Jul,12,2.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-13,2017,7,Jul,13,2.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-14,2017,7,Jul,14,1.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-15,2017,7,Jul,15,2.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-16,2017,7,Jul,16,1.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-17,2017,7,Jul,17,2.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-18,2017,7,Jul,18,2.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-19,2017,7,Jul,19,5.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-20,2017,7,Jul,20,3.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-21,2017,7,Jul,21,11.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-22,2017,7,Jul,22,10.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-23,2017,7,Jul,23,5.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-24,2017,7,Jul,24,6.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-25,2017,7,Jul,25,3.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-26,2017,7,Jul,26,7.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-27,2017,7,Jul,27,6.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-28,2017,7,Jul,28,16.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-29,2017,7,Jul,29,14.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-30,2017,7,Jul,30,17.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-07-31,2017,7,Jul,31,12.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-01,2017,8,Aug,1,5.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-02,2017,8,Aug,2,6.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-03,2017,8,Aug,3,3.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-04,2017,8,Aug,4,7.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-05,2017,8,Aug,5,8.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-06,2017,8,Aug,6,42.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-07,2017,8,Aug,7,19.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-08,2017,8,Aug,8,8.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-09,2017,8,Aug,9,8.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-10,2017,8,Aug,10,15.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-11,2017,8,Aug,11,12.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-12,2017,8,Aug,12,0.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-13,2017,8,Aug,13,5.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-14,2017,8,Aug,14,2.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-15,2017,8,Aug,15,3.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-16,2017,8,Aug,16,2.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-17,2017,8,Aug,17,6.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-18,2017,8,Aug,18,35.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-19,2017,8,Aug,19,5.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-20,2017,8,Aug,20,10.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-21,2017,8,Aug,21,7.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-22,2017,8,Aug,22,23.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-23,2017,8,Aug,23,12.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-24,2017,8,Aug,24,4.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-25,2017,8,Aug,25,2.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-26,2017,8,Aug,26,3.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-27,2017,8,Aug,27,8.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-28,2017,8,Aug,28,21.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-29,2017,8,Aug,29,11.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-30,2017,8,Aug,30,11.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-08-31,2017,8,Aug,31,10.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-01,2017,9,Sep,1,10.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-02,2017,9,Sep,2,3.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-03,2017,9,Sep,3,15.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-04,2017,9,Sep,4,9.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-05,2017,9,Sep,5,15.8,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-06,2017,9,Sep,6,25.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-07,2017,9,Sep,7,15.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-08,2017,9,Sep,8,29.1,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-09,2017,9,Sep,9,27.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-10,2017,9,Sep,10,12.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-11,2017,9,Sep,11,9.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-12,2017,9,Sep,12,6.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-13,2017,9,Sep,13,24.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-14,2017,9,Sep,14,10.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-15,2017,9,Sep,15,1.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-16,2017,9,Sep,16,2.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-17,2017,9,Sep,17,11.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-18,2017,9,Sep,18,1.9,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-19,2017,9,Sep,19,0.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-20,2017,9,Sep,20,7.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-21,2017,9,Sep,21,9.2,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-22,2017,9,Sep,22,3.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-23,2017,9,Sep,23,2.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-24,2017,9,Sep,24,6.0,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-25,2017,9,Sep,25,16.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-26,2017,9,Sep,26,10.3,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-27,2017,9,Sep,27,21.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-28,2017,9,Sep,28,5.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-29,2017,9,Sep,29,0.5,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-09-30,2017,9,Sep,30,4.4,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-10-01,2017,10,Oct,1,5.7,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
2017-10-02,2017,10,Oct,2,5.6,Colombo,6.9271,79.8612,Open-Meteo Historical API (ERA5 reanalysis)
